start_ticks,channel,end_beats,end_s,end_ticks,key_signature,length_beats,length_s,length_ticks,note,start_beats,start_s,time_signature,track,velocity
68608,0,269.8046875,105.92484825000003,69070,D,269.8046875,0.5414062499999943,462,83,268.0,105.38344200000003,4 4,Piano,100
68608,1,268.24609375,105.45727012500002,68671,D,268.24609375,0.07382812499999147,63,47,268.0,105.38344200000003,4 4,Piano,127
68736,0,268.74609375,105.60727012500003,68799,D,268.74609375,0.07382812500000568,63,85,268.5,105.53344200000002,4 4,Piano,117
68736,1,268.74609375,105.60727012500003,68799,D,268.74609375,0.07382812500000568,63,45,268.5,105.53344200000002,4 4,Piano,105
68864,0,269.24609375,105.75727012500002,68927,D,269.24609375,0.07382812499999147,63,86,269.0,105.68344200000003,4 4,Piano,120
68864,1,269.24609375,105.75727012500002,68927,D,269.24609375,0.07382812499999147,63,43,269.0,105.68344200000003,4 4,Piano,107
68992,0,269.74609375,105.90727012500003,69055,D,269.74609375,0.07382812500000568,63,88,269.5,105.83344200000002,4 4,Piano,117
68992,1,269.74609375,105.90727012500003,69055,D,269.74609375,0.07382812500000568,63,42,269.5,105.83344200000002,4 4,Piano,102
69120,0,271.8046875,106.52484825000002,69582,D,271.8046875,0.5414062499999943,462,83,270.0,105.98344200000003,4 4,Piano,110
69120,1,270.24609375,106.05727012500003,69183,D,270.24609375,0.07382812500000568,63,47,270.0,105.98344200000003,4 4,Piano,127
69248,0,270.74609375,106.20727012500002,69311,D,270.74609375,0.07382812499999147,63,86,270.5,106.13344200000003,4 4,Piano,99
69248,1,270.74609375,106.20727012500002,69311,D,270.74609375,0.07382812499999147,63,45,270.5,106.13344200000003,4 4,Piano,108
69376,0,271.24609375,106.35727012500003,69439,D,271.24609375,0.07382812500000568,63,90,271.0,106.28344200000002,4 4,Piano,123
69376,1,271.24609375,106.35727012500003,69439,D,271.24609375,0.07382812500000568,63,43,271.0,106.28344200000002,4 4,Piano,107
69504,0,271.74609375,106.50727012500002,69567,D,271.74609375,0.07382812499999147,63,95,271.5,106.43344200000003,4 4,Piano,127
69504,1,271.74609375,106.50727012500002,69567,D,271.74609375,0.07382812499999147,63,42,271.5,106.43344200000003,4 4,Piano,106
69632,0,273.8046875,107.12484825000003,70094,D,273.8046875,0.5414062500000085,462,86,272.0,106.58344200000002,4 4,Piano,122
69632,1,272.24609375,106.65727012500003,69695,D,272.24609375,0.07382812500000568,63,50,272.0,106.58344200000002,4 4,Piano,127
69760,0,272.74609375,106.80727012500003,69823,D,272.74609375,0.07382812500000568,63,90,272.5,106.73344200000003,4 4,Piano,100
69760,1,272.74609375,106.80727012500003,69823,D,272.74609375,0.07382812500000568,63,49,272.5,106.73344200000003,4 4,Piano,109
69888,0,273.24609375,106.95727012500002,69951,D,273.24609375,0.07382812499999147,63,86,273.0,106.88344200000003,4 4,Piano,99
69888,1,273.24609375,106.95727012500002,69951,D,273.24609375,0.07382812499999147,63,47,273.0,106.88344200000003,4 4,Piano,107
70016,0,273.74609375,107.10727012500003,70079,D,273.74609375,0.07382812500000568,63,90,273.5,107.03344200000002,4 4,Piano,121
70016,1,273.74609375,107.10727012500003,70079,D,273.74609375,0.07382812500000568,63,45,273.5,107.03344200000002,4 4,Piano,103
70144,0,275.8046875,107.72484825000002,70606,D,275.8046875,0.5414062499999943,462,86,274.0,107.18344200000003,4 4,Piano,113
70144,1,274.24609375,107.25727012500002,70207,D,274.24609375,0.07382812499999147,63,50,274.0,107.18344200000003,4 4,Piano,127
70272,1,274.74609375,107.40727012500003,70335,D,274.74609375,0.07382812500000568,63,49,274.5,107.33344200000002,4 4,Piano,109
70400,1,275.24609375,107.55727012500003,70463,D,275.24609375,0.07382812500000568,63,47,275.0,107.48344200000003,4 4,Piano,108
70528,1,275.74609375,107.70727012500002,70591,D,275.74609375,0.07382812499999147,63,45,275.5,107.63344200000003,4 4,Piano,103
70656,0,276.453125,107.91606353125002,70772,D,276.453125,0.13262153124999543,116,83,276.0,107.78344200000002,4 4,Piano,87
70656,1,276.24609375,107.85546921093753,70719,D,276.24609375,0.07202721093750597,63,47,276.0,107.78344200000002,4 4,Piano,127
70784,0,276.74609375,108.00181021093752,70847,D,276.74609375,0.07202721093749176,63,83,276.5,107.92978300000003,4 4,Piano,107
70784,1,276.74609375,108.00181021093752,70847,D,276.74609375,0.07202721093749176,63,45,276.5,107.92978300000003,4 4,Piano,103
70912,0,277.24609375,108.14815121093753,70975,D,277.24609375,0.07202721093750597,63,83,277.0,108.07612400000002,4 4,Piano,113
70912,1,277.24609375,108.14815121093753,70975,D,277.24609375,0.07202721093750597,63,43,277.0,108.07612400000002,4 4,Piano,107
71040,0,277.74609375,108.29449221093752,71103,D,277.74609375,0.07202721093749176,63,83,277.5,108.22246500000003,4 4,Piano,111
71040,1,277.74609375,108.29449221093752,71103,D,277.74609375,0.07202721093749176,63,42,277.5,108.22246500000003,4 4,Piano,103
71168,0,278.24609375,108.44083321093753,71231,D,278.24609375,0.07202721093750597,63,83,278.0,108.36880600000002,4 4,Piano,115
71168,1,278.24609375,108.44083321093753,71231,D,278.24609375,0.07202721093750597,63,47,278.0,108.36880600000002,4 4,Piano,127
71296,0,278.74609375,108.58717421093752,71359,D,278.74609375,0.07202721093749176,63,83,278.5,108.51514700000003,4 4,Piano,110
71296,1,278.74609375,108.58717421093752,71359,D,278.74609375,0.07202721093749176,63,45,278.5,108.51514700000003,4 4,Piano,104
71424,0,279.4921875,108.80554242187502,71550,D,279.4921875,0.14405442187499773,126,83,279.0,108.66148800000002,4 4,Piano,110
71424,1,279.24609375,108.73351521093753,71487,D,279.24609375,0.07202721093750597,63,43,279.0,108.66148800000002,4 4,Piano,107
71552,1,279.74609375,108.87985621093752,71615,D,279.74609375,0.07202721093749176,63,42,279.5,108.80782900000003,4 4,Piano,104
71680,0,280.453125,109.08679153125003,71796,D,280.453125,0.13262153125000964,116,83,280.0,108.95417000000002,4 4,Piano,113
71680,1,280.24609375,109.02619721093753,71743,D,280.24609375,0.07202721093750597,63,47,280.0,108.95417000000002,4 4,Piano,127
71808,0,280.953125,109.23313253125002,71924,D,280.953125,0.13262153124999543,116,83,280.5,109.10051100000003,4 4,Piano,111
71808,1,280.74609375,109.17253821093752,71871,D,280.74609375,0.07202721093749176,63,45,280.5,109.10051100000003,4 4,Piano,105
71936,0,281.4921875,109.39090642187502,72062,D,281.4921875,0.14405442187499773,126,89,281.0,109.24685200000002,4 4,Piano,121
71936,1,281.24609375,109.31887921093752,71999,D,281.24609375,0.07202721093750597,63,43,281.0,109.24685200000002,4 4,Piano,108
72064,1,281.74609375,109.46522021093752,72127,D,281.74609375,0.07202721093749176,63,42,281.5,109.39319300000002,4 4,Piano,104
72192,0,282.453125,109.67215553125003,72308,D,282.453125,0.13262153125000964,116,83,282.0,109.53953400000002,4 4,Piano,103
72192,1,282.24609375,109.61156121093752,72255,D,282.24609375,0.07202721093750597,63,47,282.0,109.53953400000002,4 4,Piano,127
72320,0,282.953125,109.81849653125002,72436,D,282.953125,0.13262153124999543,116,83,282.5,109.68587500000002,4 4,Piano,110
72320,1,282.74609375,109.75790221093752,72383,D,282.74609375,0.07202721093749176,63,45,282.5,109.68587500000002,4 4,Piano,106
72448,0,283.4921875,109.97627042187503,72574,D,283.4921875,0.14405442187501194,126,88,283.0,109.83221600000002,4 4,Piano,122
72448,1,283.24609375,109.90424321093752,72511,D,283.24609375,0.07202721093750597,63,43,283.0,109.83221600000002,4 4,Piano,108
72576,1,283.74609375,110.05058421093753,72639,D,283.74609375,0.07202721093750597,63,42,283.5,109.97855700000002,4 4,Piano,105
72704,0,284.453125,110.25751953125003,72820,D,284.453125,0.13262153125000964,116,83,284.0,110.12489800000002,4 4,Piano,98
72704,1,284.24609375,110.19692521093752,72767,D,284.24609375,0.07202721093750597,63,47,284.0,110.12489800000002,4 4,Piano,127
72832,0,284.74609375,110.34326621093753,72895,D,284.74609375,0.07202721093750597,63,83,284.5,110.27123900000002,4 4,Piano,107
72832,1,284.74609375,110.34326621093753,72895,D,284.74609375,0.07202721093750597,63,45,284.5,110.27123900000002,4 4,Piano,105
72960,0,285.24609375,110.48960721093752,73023,D,285.24609375,0.07202721093750597,63,83,285.0,110.41758000000002,4 4,Piano,115
72960,1,285.24609375,110.48960721093752,73023,D,285.24609375,0.07202721093750597,63,43,285.0,110.41758000000002,4 4,Piano,108
73088,0,285.74609375,110.63594821093753,73151,D,285.74609375,0.07202721093750597,63,83,285.5,110.56392100000002,4 4,Piano,112
73088,1,285.74609375,110.63594821093753,73151,D,285.74609375,0.07202721093750597,63,42,285.5,110.56392100000002,4 4,Piano,106
73216,0,286.24609375,110.78057442968753,73279,D,286.24609375,0.07031242968750462,63,83,286.0,110.71026200000003,4 4,Piano,113
73216,1,286.24609375,110.78057442968753,73279,D,286.24609375,0.07031242968750462,63,47,286.0,110.71026200000003,4 4,Piano,127
73344,0,286.74609375,110.92343142968753,73407,D,286.74609375,0.07031242968749041,63,83,286.5,110.85311900000004,4 4,Piano,109
73344,1,286.74609375,110.92343142968753,73407,D,286.74609375,0.07031242968749041,63,45,286.5,110.85311900000004,4 4,Piano,107
73472,0,287.24609375,111.06465313671877,73535,D,287.24609375,0.06867713671874753,63,83,287.0,110.99597600000003,4 4,Piano,115
73472,1,287.24609375,111.06465313671877,73535,D,287.24609375,0.06867713671874753,63,43,287.0,110.99597600000003,4 4,Piano,106
73600,0,287.74609375,111.20418763671877,73663,D,287.74609375,0.06867713671874753,63,83,287.5,111.13551050000002,4 4,Piano,112
73600,1,287.74609375,111.20418763671877,73663,D,287.74609375,0.06867713671874753,63,42,287.5,111.13551050000002,4 4,Piano,106
73728,0,288.24609375,111.34216141015628,73791,D,288.24609375,0.06711641015624537,63,83,288.0,111.27504500000003,4 4,Piano,114
73728,1,288.24609375,111.34216141015628,73791,D,288.24609375,0.06711641015624537,63,47,288.0,111.27504500000003,4 4,Piano,127
73856,0,288.74609375,111.47852491015628,73919,D,288.74609375,0.06711641015624537,63,86,288.5,111.41140850000004,4 4,Piano,98
73856,1,288.74609375,111.47852491015628,73919,D,288.74609375,0.06711641015624537,63,45,288.5,111.41140850000004,4 4,Piano,106
73984,0,289.24609375,111.61488841015628,74047,D,289.24609375,0.06711641015624537,63,90,289.0,111.54777200000004,4 4,Piano,122
73984,1,289.24609375,111.61488841015628,74047,D,289.24609375,0.06711641015624537,63,43,289.0,111.54777200000004,4 4,Piano,106
74112,0,289.74609375,111.75125191015628,74175,D,289.74609375,0.06711641015624537,63,95,289.5,111.68413550000004,4 4,Piano,125
74112,1,289.74609375,111.75125191015628,74175,D,289.74609375,0.06711641015624537,63,42,289.5,111.68413550000004,4 4,Piano,105
74240,0,291.8046875,112.31268600781253,74702,D,291.8046875,0.4921870078124897,462,83,290.0,111.82049900000004,4 4,Piano,93
74240,1,290.24609375,111.88761541015629,74303,D,290.24609375,0.06711641015624537,63,47,290.0,111.82049900000004,4 4,Piano,127
74368,1,290.74609375,112.02397891015629,74431,D,290.74609375,0.06711641015625958,63,45,290.5,111.95686250000003,4 4,Piano,108
74496,1,291.24609375,112.16034241015629,74559,D,291.24609375,0.06711641015625958,63,43,291.0,112.09322600000003,4 4,Piano,108
74624,1,291.74609375,112.29670591015629,74687,D,291.74609375,0.06711641015625958,63,42,291.5,112.22958950000003,4 4,Piano,103
74752,1,292.90234375,112.57418596484378,74983,D,292.90234375,0.2082329648437451,231,47,292.0,112.36595300000003,4 4,Piano,127
74840,0,292.5234375,112.48674614843753,74886,D,292.5234375,0.04146630468750345,46,92,292.34375,112.44527984375003,4 4,Piano,98
74886,0,292.82421875,112.55615713671878,74963,D,292.82421875,0.06941098828124836,77,93,292.5234375,112.48674614843753,4 4,Piano,115
74963,0,293.0,112.59672200000003,75008,D,293.0,0.0405648632812472,45,94,292.82421875,112.55615713671878,4 4,Piano,115
75008,0,293.90234375,112.80495496484379,75239,D,293.90234375,0.2082329648437593,231,95,293.0,112.59672200000003,4 4,Piano,116
75008,1,293.4921875,112.71030361718753,75134,D,293.4921875,0.11358161718750637,126,59,293.0,112.59672200000003,4 4,Piano,126
75776,1,296.90234375,113.49726196484379,76007,D,296.90234375,0.2082329648437593,231,47,296.0,113.28902900000003,4 4,Piano,101
75864,0,296.5234375,113.40982214843753,75910,D,296.5234375,0.04146630468748924,46,92,296.34375,113.36835584375004,4 4,Piano,101
75910,0,296.82421875,113.47923313671879,75987,D,296.82421875,0.06941098828126258,77,93,296.5234375,113.40982214843753,4 4,Piano,115
75987,0,297.0,113.51979800000004,76032,D,297.0,0.0405648632812472,45,94,296.82421875,113.47923313671879,4 4,Piano,116
76032,0,297.90234375,113.72803096484378,76263,D,297.90234375,0.2082329648437451,231,95,297.0,113.51979800000004,4 4,Piano,115
76032,1,297.4921875,113.63337961718753,76158,D,297.4921875,0.11358161718749216,126,59,297.0,113.51979800000004,4 4,Piano,127
76800,0,300.24609375,114.26889580859378,76863,D,300.24609375,0.05679080859374608,63,71,300.0,114.21210500000004,4 4,Piano,76
76800,1,300.90234375,114.42033796484378,77031,D,300.90234375,0.2082329648437451,231,55,300.0,114.21210500000004,4 4,Piano,97
76928,0,300.74609375,114.38428030859379,76991,D,300.74609375,0.05679080859376029,63,73,300.5,114.32748950000003,4 4,Piano,83
77056,0,301.24609375,114.49966480859378,77119,D,301.24609375,0.05679080859374608,63,74,301.0,114.44287400000003,4 4,Piano,93
77056,1,301.90234375,114.65110696484378,77287,D,301.90234375,0.2082329648437451,231,59,301.0,114.44287400000003,4 4,Piano,93
77184,0,301.74609375,114.61504930859378,77247,D,301.74609375,0.05679080859374608,63,76,301.5,114.55825850000004,4 4,Piano,94
77312,0,302.24609375,114.73043380859379,77375,D,302.24609375,0.05679080859376029,63,78,302.0,114.67364300000003,4 4,Piano,97
77312,1,302.90234375,114.88187596484379,77543,D,302.90234375,0.2082329648437593,231,54,302.0,114.67364300000003,4 4,Piano,102
77440,0,302.74609375,114.84581830859378,77503,D,302.74609375,0.05679080859374608,63,74,302.5,114.78902750000003,4 4,Piano,83
77568,0,303.24609375,114.96120280859378,77631,D,303.24609375,0.05679080859374608,63,78,303.0,114.90441200000004,4 4,Piano,107
77568,1,303.90234375,115.11264496484378,77799,D,303.90234375,0.2082329648437451,231,59,303.0,114.90441200000004,4 4,Piano,108
77696,0,303.74609375,115.07658730859379,77759,D,303.74609375,0.05679080859376029,63,83,303.5,115.01979650000003,4 4,Piano,110
77824,0,304.24609375,115.19197180859378,77887,D,304.24609375,0.05679080859374608,63,82,304.0,115.13518100000003,4 4,Piano,99
77824,1,304.90234375,115.34341396484378,78055,D,304.90234375,0.2082329648437451,231,42,304.0,115.13518100000003,4 4,Piano,94
77952,0,304.74609375,115.30735630859378,78015,D,304.74609375,0.05679080859374608,63,78,304.5,115.25056550000004,4 4,Piano,93
78080,0,305.24609375,115.42274080859379,78143,D,305.24609375,0.05679080859376029,63,82,305.0,115.36595000000003,4 4,Piano,119
78080,1,305.90234375,115.57418296484379,78311,D,305.90234375,0.2082329648437593,231,58,305.0,115.36595000000003,4 4,Piano,126
78208,0,305.74609375,115.53812530859378,78271,D,305.74609375,0.05679080859374608,63,85,305.5,115.48133450000003,4 4,Piano,121
78336,0,307.8046875,116.01318492968753,78798,D,307.8046875,0.4164659296874902,462,83,306.0,115.59671900000004,4 4,Piano,120
78336,1,306.90234375,115.80495196484378,78567,D,306.90234375,0.2082329648437451,231,47,306.0,115.59671900000004,4 4,Piano,99
78592,1,307.90234375,116.03572096484379,78823,D,307.90234375,0.2082329648437593,231,59,307.0,115.82748800000003,4 4,Piano,127
78848,1,308.90234375,116.26648996484379,79079,D,308.90234375,0.2082329648437593,231,47,308.0,116.05825700000003,4 4,Piano,85
78936,0,308.5234375,116.17905014843754,78982,D,308.5234375,0.04146630468750345,46,92,308.34375,116.13758384375004,4 4,Piano,101
78982,0,308.82421875,116.24846113671879,79059,D,308.82421875,0.06941098828124836,77,93,308.5234375,116.17905014843754,4 4,Piano,113
79059,0,309.0,116.28902600000004,79104,D,309.0,0.0405648632812472,45,94,308.82421875,116.24846113671879,4 4,Piano,115
79104,0,309.90234375,116.49725896484378,79335,D,309.90234375,0.2082329648437451,231,95,309.0,116.28902600000004,4 4,Piano,119
79104,1,309.4921875,116.40260761718753,79230,D,309.4921875,0.11358161718749216,126,59,309.0,116.28902600000004,4 4,Piano,126
79872,1,312.90234375,117.18956596484378,80103,D,312.90234375,0.2082329648437451,231,47,312.0,116.98133300000003,4 4,Piano,104
79960,0,312.5234375,117.10212614843753,80006,D,312.5234375,0.04146630468750345,46,92,312.34375,117.06065984375003,4 4,Piano,99
80006,0,312.82421875,117.17153713671878,80083,D,312.82421875,0.06941098828124836,77,93,312.5234375,117.10212614843753,4 4,Piano,115
80083,0,313.0,117.21210200000003,80128,D,313.0,0.0405648632812472,45,94,312.82421875,117.17153713671878,4 4,Piano,116
80128,0,313.90234375,117.42033496484379,80359,D,313.90234375,0.2082329648437593,231,95,313.0,117.21210200000003,4 4,Piano,116
80128,1,313.4921875,117.32568361718754,80254,D,313.4921875,0.11358161718750637,126,59,313.0,117.21210200000003,4 4,Piano,126
80896,0,316.24609375,117.96119980859379,80959,D,316.24609375,0.05679080859376029,63,83,316.0,117.90440900000003,4 4,Piano,74
80896,1,316.90234375,118.11264196484379,81127,D,316.90234375,0.2082329648437593,231,55,316.0,117.90440900000003,4 4,Piano,98
81024,0,316.74609375,118.07658430859378,81087,D,316.74609375,0.05679080859374608,63,85,316.5,118.01979350000003,4 4,Piano,86
81152,0,317.24609375,118.19196880859378,81215,D,317.24609375,0.05679080859374608,63,86,317.0,118.13517800000004,4 4,Piano,92
81152,1,317.90234375,118.34341096484378,81383,D,317.90234375,0.2082329648437451,231,59,317.0,118.13517800000004,4 4,Piano,93
81280,0,317.74609375,118.30735330859379,81343,D,317.74609375,0.05679080859376029,63,88,317.5,118.25056250000003,4 4,Piano,92
81408,0,318.24609375,118.42273780859378,81471,D,318.24609375,0.05679080859374608,63,90,318.0,118.36594700000003,4 4,Piano,98
81408,1,318.90234375,118.57417996484378,81639,D,318.90234375,0.2082329648437451,231,54,318.0,118.36594700000003,4 4,Piano,99
81536,0,318.74609375,118.53812230859378,81599,D,318.74609375,0.05679080859374608,63,86,318.5,118.48133150000004,4 4,Piano,84
81664,0,319.24609375,118.65350680859379,81727,D,319.24609375,0.05679080859376029,63,90,319.0,118.59671600000003,4 4,Piano,105
81664,1,319.90234375,118.80494896484379,81895,D,319.90234375,0.2082329648437593,231,59,319.0,118.59671600000003,4 4,Piano,106
81792,0,319.74609375,118.76889130859378,81855,D,319.74609375,0.05679080859374608,63,95,319.5,118.71210050000003,4 4,Piano,113
81920,0,320.24609375,118.88427580859378,81983,D,320.24609375,0.05679080859374608,63,94,320.0,118.82748500000004,4 4,Piano,101
81920,1,320.90234375,119.03571796484378,82151,D,320.90234375,0.2082329648437451,231,42,320.0,118.82748500000004,4 4,Piano,95
82048,0,320.74609375,118.99966030859379,82111,D,320.74609375,0.05679080859376029,63,90,320.5,118.94286950000003,4 4,Piano,92
82176,0,321.24609375,119.11504480859378,82239,D,321.24609375,0.05679080859374608,63,94,321.0,119.05825400000003,4 4,Piano,117
82176,1,321.90234375,119.26648696484378,82407,D,321.90234375,0.2082329648437451,231,58,321.0,119.05825400000003,4 4,Piano,126
82304,0,321.74609375,119.23042930859378,82367,D,321.74609375,0.05679080859374608,63,97,321.5,119.17363850000004,4 4,Piano,122
82432,0,323.8046875,119.70548892968753,82894,D,323.8046875,0.4164659296875044,462,95,322.0,119.28902300000003,4 4,Piano,119
82432,1,322.90234375,119.49725596484379,82663,D,322.90234375,0.2082329648437593,231,47,322.0,119.28902300000003,4 4,Piano,97
82688,1,323.90234375,119.72802496484378,82919,D,323.90234375,0.2082329648437451,231,59,323.0,119.51979200000004,4 4,Piano,127
82944,1,324.90234375,119.95879396484378,83175,D,324.90234375,0.2082329648437451,231,47,324.0,119.75056100000003,4 4,Piano,87
83032,0,324.5234375,119.87135414843753,83078,D,324.5234375,0.04146630468750345,46,92,324.34375,119.82988784375003,4 4,Piano,101
83078,0,324.82421875,119.94076513671878,83155,D,324.82421875,0.06941098828124836,77,93,324.5234375,119.87135414843753,4 4,Piano,115
83155,0,325.0,119.98133000000003,83200,D,325.0,0.0405648632812472,45,94,324.82421875,119.94076513671878,4 4,Piano,116
83200,0,325.90234375,120.18956296484379,83431,D,325.90234375,0.2082329648437593,231,95,325.0,119.98133000000003,4 4,Piano,118
83200,1,325.90234375,120.18956296484379,83431,D,325.90234375,0.2082329648437593,231,59,325.0,119.98133000000003,4 4,Piano,127
83968,1,328.90234375,120.88186996484379,84199,D,328.90234375,0.2082329648437593,231,47,328.0,120.67363700000003,4 4,Piano,101
84056,0,328.5234375,120.79443014843753,84102,D,328.5234375,0.04146630468748924,46,92,328.34375,120.75296384375004,4 4,Piano,99
84102,0,328.82421875,120.86384113671878,84179,D,328.82421875,0.06941098828124836,77,93,328.5234375,120.79443014843753,4 4,Piano,115
84179,0,329.0,120.90440600000004,84224,D,329.0,0.04056486328126141,45,94,328.82421875,120.86384113671878,4 4,Piano,115
84224,0,329.90234375,121.11263896484378,84455,D,329.90234375,0.2082329648437451,231,95,329.0,120.90440600000004,4 4,Piano,115
84224,1,329.4921875,121.01798761718753,84350,D,329.4921875,0.11358161718749216,126,59,329.0,120.90440600000004,4 4,Piano,126
84992,1,332.90234375,121.80494596484378,85223,D,332.90234375,0.2082329648437451,231,47,332.0,121.59671300000004,4 4,Piano,102
85080,0,332.5234375,121.71750614843754,85126,D,332.5234375,0.04146630468750345,46,92,332.34375,121.67603984375003,4 4,Piano,31
85126,0,332.82421875,121.78691713671878,85203,D,332.82421875,0.06941098828124836,77,93,332.5234375,121.71750614843754,4 4,Piano,38
85203,0,333.0,121.82748200000003,85248,D,333.0,0.0405648632812472,45,94,332.82421875,121.78691713671878,4 4,Piano,37
85248,0,333.90234375,122.03571496484378,85479,D,333.90234375,0.2082329648437451,231,95,333.0,121.82748200000003,4 4,Piano,36
85248,1,333.4921875,121.94106361718754,85374,D,333.4921875,0.11358161718750637,126,59,333.0,121.82748200000003,4 4,Piano,43
85310,0,333.5234375,121.94827514843753,85382,D,333.5234375,0.06490378124999552,72,92,333.2421875,121.88337136718754,4 4,Piano,33
85382,0,333.82421875,122.01768613671878,85459,D,333.82421875,0.06941098828124836,77,93,333.5234375,121.94827514843753,4 4,Piano,35
85459,0,334.0,122.05825100000004,85504,D,334.0,0.04056486328126141,45,94,333.82421875,122.01768613671878,4 4,Piano,34
85504,0,334.90234375,122.26648396484379,85735,D,334.90234375,0.2082329648437451,231,95,334.0,122.05825100000004,4 4,Piano,35
85504,1,334.4921875,122.17183261718753,85630,D,334.4921875,0.11358161718749216,126,59,334.0,122.05825100000004,4 4,Piano,37
85566,0,334.5234375,122.17904414843753,85638,D,334.5234375,0.06490378124999552,72,92,334.2421875,122.11414036718753,4 4,Piano,30
85638,0,334.82421875,122.24845513671879,85715,D,334.82421875,0.06941098828126258,77,93,334.5234375,122.17904414843753,4 4,Piano,34
85715,0,335.0,122.28902000000004,85760,D,335.0,0.0405648632812472,45,94,334.82421875,122.24845513671879,4 4,Piano,35
85760,0,335.90234375,122.49725296484378,85991,D,335.90234375,0.2082329648437451,231,95,335.0,122.28902000000004,4 4,Piano,36
85760,1,335.4921875,122.40260161718753,85886,D,335.4921875,0.11358161718749216,126,59,335.0,122.28902000000004,4 4,Piano,35
86016,0,336.1796875,122.56125530468753,86062,D,336.1796875,0.04146630468750345,46,92,336.0,122.51978900000003,4 4,Piano,32
86016,1,336.4921875,122.63337061718754,86142,D,336.4921875,0.11358161718750637,126,59,336.0,122.51978900000003,4 4,Piano,38
86062,0,336.48046875,122.63066629296878,86139,D,336.48046875,0.06941098828124836,77,93,336.1796875,122.56125530468753,4 4,Piano,34
86078,0,336.5234375,122.64058214843753,86150,D,336.5234375,0.06490378124999552,72,92,336.2421875,122.57567836718754,4 4,Piano,60
86139,0,336.65625,122.67123115625003,86184,D,336.65625,0.0405648632812472,45,94,336.48046875,122.63066629296878,4 4,Piano,34
86150,0,336.82421875,122.70999313671878,86227,D,336.82421875,0.06941098828124836,77,93,336.5234375,122.64058214843753,4 4,Piano,64
86184,0,336.90234375,122.72802196484378,86247,D,336.90234375,0.05679080859374608,63,95,336.65625,122.67123115625003,4 4,Piano,37
86227,0,337.0,122.75055800000004,86272,D,337.0,0.04056486328126141,45,94,336.82421875,122.70999313671878,4 4,Piano,66
86272,0,337.90234375,122.95879096484379,86503,D,337.90234375,0.2082329648437451,231,95,337.0,122.75055800000004,4 4,Piano,65
86272,1,337.4921875,122.86413961718753,86398,D,337.4921875,0.11358161718749216,126,59,337.0,122.75055800000004,4 4,Piano,62
86334,0,337.5234375,122.87135114843753,86406,D,337.5234375,0.06490378124999552,72,92,337.2421875,122.80644736718753,4 4,Piano,85
86406,0,337.82421875,122.94076213671879,86483,D,337.82421875,0.06941098828126258,77,93,337.5234375,122.87135114843753,4 4,Piano,96
86483,0,338.0,122.98132700000004,86528,D,338.0,0.0405648632812472,45,94,337.82421875,122.94076213671879,4 4,Piano,95
86528,0,338.90234375,123.18955996484378,86759,D,338.90234375,0.2082329648437451,231,95,338.0,122.98132700000004,4 4,Piano,96
86528,1,338.4921875,123.09490861718753,86654,D,338.4921875,0.11358161718749216,126,59,338.0,122.98132700000004,4 4,Piano,93
86590,0,338.5234375,123.10212014843754,86662,D,338.5234375,0.06490378124999552,72,92,338.2421875,123.03721636718754,4 4,Piano,109
86662,0,338.82421875,123.17153113671878,86739,D,338.82421875,0.06941098828124836,77,93,338.5234375,123.10212014843754,4 4,Piano,123
86739,0,339.0,123.21209600000003,86784,D,339.0,0.0405648632812472,45,94,338.82421875,123.17153113671878,4 4,Piano,126
86784,0,339.90234375,123.42032896484378,87015,D,339.90234375,0.2082329648437451,231,95,339.0,123.21209600000003,4 4,Piano,125
86784,1,339.4921875,123.32567761718754,86910,D,339.4921875,0.11358161718750637,126,59,339.0,123.21209600000003,4 4,Piano,123
87552,1,342.2265625,123.95668660156254,87610,D,342.2265625,0.05228360156250744,58,35,342.0,123.90440300000003,4 4,Piano,69
87616,1,342.4765625,124.01437885156253,87674,D,342.4765625,0.05228360156249323,58,47,342.25,123.96209525000003,4 4,Piano,58
87680,1,342.7265625,124.07207110156253,87738,D,342.7265625,0.05228360156249323,58,35,342.5,124.01978750000004,4 4,Piano,37
87744,1,342.9765625,124.12976335156253,87802,D,342.9765625,0.05228360156249323,58,47,342.75,124.07747975000004,4 4,Piano,58
87808,1,343.2265625,124.18745560156253,87866,D,343.2265625,0.05228360156249323,58,35,343.0,124.13517200000004,4 4,Piano,38
87872,1,343.4765625,124.24514785156254,87930,D,343.4765625,0.05228360156250744,58,47,343.25,124.19286425000003,4 4,Piano,58
87936,1,343.7265625,124.30284010156254,87994,D,343.7265625,0.05228360156250744,58,35,343.5,124.25055650000003,4 4,Piano,37
88000,1,343.9765625,124.36053235156254,88058,D,343.9765625,0.05228360156250744,58,47,343.75,124.30824875000003,4 4,Piano,59
88064,1,344.2265625,124.41822460156253,88122,D,344.2265625,0.05228360156249323,58,35,344.0,124.36594100000003,4 4,Piano,39
88128,1,344.4765625,124.47591685156253,88186,D,344.4765625,0.05228360156249323,58,47,344.25,124.42363325000004,4 4,Piano,65
88192,1,344.7265625,124.53360910156253,88250,D,344.7265625,0.05228360156250744,58,35,344.5,124.48132550000003,4 4,Piano,42
88256,1,344.9765625,124.59130135156254,88314,D,344.9765625,0.05228360156250744,58,47,344.75,124.53901775000003,4 4,Piano,80
88320,1,345.2265625,124.64899360156254,88378,D,345.2265625,0.05228360156250744,58,35,345.0,124.59671000000003,4 4,Piano,57
